group_id,fairness_id,user_id,theta
9,82,2724,-2.5123062133789062
9,83,2779,0.5305977463722229
9,84,3167,-0.538114607334137
10,85,9,0.6348282694816589
10,86,38,-0.05578099191188812
10,87,107,0.3407347798347473
10,88,154,1.3626099824905396
10,89,162,-0.39505067467689514
10,90,180,-0.5838257074356079
10,91,474,1.3026763200759888
10,92,619,-0.353504478931427
10,93,2286,-0.3190361559391022
10,94,2454,-1.2881765365600586
11,95,108,0.036881253123283386
11,96,475,-1.5013574361801147
11,97,523,-0.5442111492156982
11,98,868,0.6424962282180786
11,99,931,-0.3150636851787567
11,100,1342,0.7239364981651306
11,101,2313,-1.133102297782898
11,102,2456,-1.6430211067199707
11,103,2691,0.38808494806289673
11,104,2978,-0.9763918519020081
12,105,78,1.1088080406188965
12,106,446,1.5392217636108398
12,107,891,0.8550378680229187
12,108,1021,0.8284174799919128
12,109,1051,-0.3118930757045746
12,110,2311,-0.9378451108932495
12,111,2358,-0.2684711813926697
12,112,2626,-1.096640706062317
12,113,2720,-1.2346742153167725
12,114,2792,-0.5147140622138977
13,115,49,0.8678771257400513
13,116,480,0.1921977400779724
13,117,1332,0.5665960311889648
13,118,1338,0.2497420459985733
13,119,1354,-0.7851353883743286
13,120,1358,-0.6692776679992676
13,121,1736,0.502250611782074
13,122,1920,1.0374305248260498
13,123,2535,-0.5519708395004272
13,124,3369,-0.8996778130531311
14,125,71,0.6063584089279175
14,126,147,0.2508217692375183
14,127,208,0.15302424132823944
14,128,442,2.718535900115967
14,129,694,1.1185240745544434
14,130,799,1.39421546459198
14,131,1102,0.05344777926802635
14,132,1119,-0.8856258988380432
14,133,1176,-0.01205279491841793
14,134,2467,0.2981112599372864
15,135,129,-0.3417598009109497
15,136,136,0.41667088866233826
15,137,138,0.8059426546096802
15,138,157,0.06151715666055679
15,139,170,0.34213897585868835
15,140,596,-1.7006464004516602
15,141,947,2.060352325439453
15,142,1045,-0.7573477625846863
16,143,10,-0.8458630442619324
16,144,69,0.9230957627296448
16,145,476,0.19560931622982025
16,146,1017,0.7997973561286926
16,147,1129,-1.266865611076355
16,148,1481,-1.132590413093567
16,149,2005,0.3221065104007721
16,150,2163,-1.1778240203857422
16,151,2194,-0.9262539744377136
16,152,2304,-1.0154458284378052
17,153,124,0.27812933921813965
17,154,491,0.25994956493377686
17,155,591,-0.5834789872169495
17,156,871,0.9658064842224121
17,157,920,-0.3668901324272156
17,158,2174,1.217706322669983
17,159,2296,-0.18428991734981537
17,160,2366,-1.1047147512435913
17,161,2418,-1.6918456554412842
17,162,2551,-0.9315749406814575
18,163,149,-0.3022869825363159
18,164,459,0.4572216868400574
18,165,512,0.19257299602031708
18,166,675,0.36344239115715027
18,167,869,-0.24434885382652283
18,168,884,0.33234137296676636
18,169,983,0.052602361887693405
18,170,1114,0.6193220615386963
18,171,2693,0.18763378262519836
18,172,3139,-1.4281935691833496
19,173,226,0.9422142505645752
19,174,485,0.33231934905052185
19,175,498,0.5935694575309753
19,176,511,1.592423439025879
19,177,874,0.4221402406692505
19,178,876,-0.5678199529647827
19,179,887,-1.0058461427688599
19,180,2034,0.1663932204246521
19,181,2164,-0.20296858251094818
19,182,2943,0.5985625386238098
20,183,74,0.0516824871301651
20,184,178,0.030453484505414963
20,185,478,0.8254488110542297
20,186,1155,0.4317164421081543
20,187,1199,1.4450514316558838
20,188,1202,-1.0208231210708618
20,189,1205,-0.8044255971908569
20,190,1550,-1.5891141891479492
21,191,97,0.8753789663314819
21,192,303,0.8635568618774414
21,193,1331,-0.2867049276828766
21,194,1340,-0.8232730627059937
21,195,1341,-1.5147448778152466
21,196,1509,-0.6884804964065552
21,197,1579,-0.5787467956542969
21,198,1824,-1.4751418828964233
22,199,14,1.42001473903656
22,200,61,1.6621743440628052
22,201,429,-0.41803374886512756
22,202,586,0.08476085215806961
22,203,1037,0.04787338897585869
22,204,1048,-0.08804382383823395
22,205,1353,-1.2365821599960327
22,206,2247,0.9947689175605774
22,207,2280,-1.2823246717453003
23,208,102,1.8031179904937744
23,209,458,0.6169147491455078
23,210,464,0.18028070032596588
23,211,746,-1.5633002519607544
23,212,1042,1.5629425048828125
23,213,1230,-0.9472558498382568
23,214,2275,-0.8623827695846558
23,215,2281,-2.5146913528442383
23,216,2822,0.4597119092941284
23,217,2845,-1.824424147605896
24,218,85,0.34745052456855774
24,219,456,0.01879020407795906
24,220,507,-0.661677360534668
24,221,903,-0.09062898904085159
24,222,926,-0.2681558430194855
24,223,2155,-0.3431592881679535
24,224,2181,-0.7569542527198792
24,225,2192,-2.0935018062591553
24,226,2202,-0.7903928160667419
24,227,2830,-1.1932270526885986
25,228,47,0.8278902769088745
25,229,473,-0.5910932421684265
25,230,548,0.6641585230827332
25,231,679,0.27481788396835327
25,232,1416,-0.6195706129074097
25,233,1895,-1.7396939992904663
25,234,2176,-1.4129563570022583
26,235,440,-0.005162359215319157
26,236,672,0.719519853591919
26,237,1049,1.8134760856628418
26,238,1337,0.2641947567462921
26,239,1339,-0.2951675057411194
26,240,1361,0.9267591834068298
26,241,1925,-0.7345754504203796
27,242,6,0.9534572958946228
27,243,439,0.7961025834083557
27,244,1022,1.1336791515350342
27,245,1025,-2.0762765407562256
27,246,1921,-0.7214825749397278
27,247,2092,-0.42194947600364685
27,248,2307,-1.5833922624588013
27,249,2689,0.4258253574371338
27,250,3007,0.03627457469701767
28,251,194,0.3475190997123718
28,252,278,-0.20970673859119415
28,253,428,0.832607626914978
28,254,471,-0.4551672637462616
28,255,743,0.7914165258407593
28,256,854,-0.7930741906166077
28,257,877,-0.12877219915390015
28,258,955,-2.7397122383117676
29,259,91,0.429069459438324
29,260,427,0.054801903665065765
29,261,1008,1.1546999216079712
29,262,1052,0.6890193223953247
29,263,1539,-0.9303913116455078
29,264,3621,-0.4076215624809265
29,265,4022,-1.935802698135376
30,266,98,1.2727041244506836
30,267,431,0.8649253249168396
30,268,558,1.297261118888855
30,269,584,1.1366987228393555
30,270,595,1.7909656763076782
30,271,616,0.9336560368537903
30,272,696,-0.33410874009132385
30,273,1020,0.5969088077545166
30,274,1991,0.906158983707428
30,275,2557,0.47111374139785767
31,276,67,0.6901698708534241
31,277,120,0.3221494257450104
31,278,886,-0.5302734971046448
31,279,1514,0.6825686097145081
31,280,2634,0.046765655279159546
31,281,2676,-0.4781409204006195
31,282,2679,-1.9461580514907837
31,283,2935,-2.0298776626586914
31,284,3609,-1.5093650817871094
31,285,4054,0.7947606444358826
32,286,137,1.1476469039916992
32,287,495,1.5593193769454956
32,288,648,0.11271274834871292
32,289,669,0.6675502061843872
32,290,998,0.9353870153427124
32,291,1043,0.011353845708072186
32,292,1080,-0.14040346443653107
32,293,2146,-0.9589922428131104
33,294,7,-0.4397921860218048
33,295,135,1.1206015348434448
33,296,496,1.068904161453247
33,297,590,1.0886956453323364
33,298,611,0.2847228944301605
33,299,881,-0.2290155291557312
33,300,1016,0.7443420886993408
33,301,1515,-0.3858298063278198
33,302,2195,-0.8177107572555542
33,303,2210,0.42406994104385376
34,304,81,-0.02815825305879116
34,305,159,0.27657362818717957
34,306,606,0.644263505935669
34,307,650,0.9301071166992188
34,308,655,0.9756869077682495
34,309,752,0.01372852548956871
34,310,930,-1.8299716711044312
34,311,982,-0.09428419172763824
34,312,1916,0.03207000344991684
34,313,3418,-1.172542929649353
35,314,89,1.2037757635116577
35,315,460,0.709897518157959
35,316,807,0.6070080399513245
35,317,890,0.4340802729129791
35,318,897,0.41330018639564514
35,319,1848,-0.5498429536819458
35,320,1854,0.023915039375424385
35,321,2654,-0.7021214962005615
35,322,3568,-0.11160668730735779
35,323,3571,-1.2654892206192017
36,324,3,-1.347309947013855
36,325,62,0.48534518480300903
36,326,425,1.349507212638855
36,327,929,1.4326657056808472
36,328,1012,-0.8654147386550903
36,329,1053,-0.31679272651672363
36,330,1140,0.5804532170295715
37,331,468,0.41174283623695374
37,332,499,0.05667220056056976
37,333,510,0.8909758925437927
37,334,827,0.44107645750045776
37,335,1019,0.000879111175891012
37,336,1099,0.9091573357582092
37,337,2182,-1.291730523109436
37,338,2189,0.44110408425331116
37,339,2227,-1.2825074195861816
37,340,2412,-1.5997393131256104
38,341,148,1.4333592653274536
38,342,152,-0.4747787117958069
38,343,487,-0.6847469210624695
38,344,505,-0.06689310073852539
38,345,875,-0.14782975614070892
38,346,919,-0.3327201008796692
38,347,2222,-2.1492557525634766
38,348,2277,1.162644863128662
38,349,2688,-1.3704513311386108
38,350,2773,-0.11807721853256226
39,351,75,-1.6386390924453735
39,352,130,-0.8113267421722412
39,353,1023,-0.43644264340400696
39,354,1169,0.16464275121688843
39,355,1336,1.0403766632080078
39,356,3011,0.7070744037628174
39,357,3365,-0.5428518652915955
39,358,4047,-0.42260611057281494
40,359,63,0.6700270771980286
40,360,76,0.843384325504303
40,361,434,1.4282621145248413
40,362,841,1.339935541152954
40,363,1348,0.4745423197746277
40,364,1349,-0.36722320318222046
40,365,1576,0.48361095786094666
40,366,1582,0.6467569470405579
40,367,1593,-1.3470473289489746
40,368,1706,-1.3162506818771362
41,369,35,0.4197184145450592
41,370,37,-0.3576609492301941
41,371,438,0.2154637575149536
41,372,676,0.8781539797782898
41,373,1054,-0.014142477884888649
41,374,2225,1.0627388954162598
41,375,2685,-1.2032873630523682
41,376,2769,0.3806917071342468
41,377,2802,-1.2565641403198242
41,378,2826,0.2206486612558365
42,379,39,0.16774235665798187
42,380,141,-1.6177226305007935
42,381,150,0.21549363434314728
42,382,217,-0.029674695804715157
42,383,449,-0.8377031087875366
42,384,509,0.3712647557258606
42,385,895,0.20142881572246552
42,386,1618,-0.38737648725509644
43,387,24,1.2736331224441528
43,388,80,-0.6751416325569153
43,389,86,-1.013914704322815
43,390,494,-0.760955810546875
43,391,1890,0.2966625690460205
43,392,2191,-2.7251813411712646
43,393,2442,-0.7415673732757568
44,394,103,0.3271848261356354
44,395,470,0.7625157833099365
44,396,515,1.2869929075241089
44,397,1007,0.6559913754463196
44,398,1010,-0.4259164333343506
44,399,1046,-1.2806023359298706
44,400,2328,-2.91813063621521
44,401,2332,0.3654557168483734
44,402,2803,-0.46148794889450073
45,403,43,-0.3670399785041809
45,404,139,-0.02253333106637001
45,405,171,-0.8715340495109558
45,406,182,0.6004762053489685
45,407,643,-0.8861591815948486
45,408,661,-0.895447313785553
45,409,668,-0.6815131902694702
45,410,686,-0.6259002089500427
45,411,687,0.2725951075553894
45,412,3155,-1.777966022491455
46,413,79,1.066215991973877
46,414,132,0.49873000383377075
46,415,662,0.5129299759864807
46,416,677,0.6298573613166809
46,417,748,-0.3420502245426178
46,418,753,2.7652928829193115
46,419,898,-0.340587317943573
46,420,1885,-1.9784048795700073
46,421,2683,-1.020068883895874
46,422,2824,-0.6409599781036377
47,423,467,-0.45134156942367554
47,424,2178,-0.8666220307350159
47,425,2188,1.831334114074707
47,426,2219,0.9759581685066223
47,427,2292,-1.407317042350769
47,428,2305,1.054828405380249
47,429,2718,-1.4925434589385986
47,430,2723,-1.8833765983581543
47,431,2813,-1.7370522022247314
47,432,3833,-0.11800223588943481
48,433,219,0.44632431864738464
48,434,444,0.7598179578781128
48,435,457,0.021228667348623276
48,436,690,0.09781698137521744
48,437,851,-0.26232707500457764
48,438,1994,-0.9601452350616455
48,439,2012,0.37374961376190186
48,440,2205,-1.0804924964904785
48,441,2298,-1.0262452363967896
48,442,2768,1.4135212898254395
49,443,452,-0.07061903923749924
49,444,791,0.7609924077987671
49,445,835,-0.45159730315208435
49,446,1244,-0.335679292678833
49,447,2066,0.4162827730178833
49,448,2068,-0.2503371238708496
49,449,2436,0.6347746849060059
49,450,3208,-0.35685694217681885
49,451,3432,-0.1402801275253296
49,452,3434,-0.002763332799077034
50,453,12,-0.8161460161209106
50,454,488,1.1586031913757324
50,455,1191,-0.5803921818733215
50,456,1530,-0.33300545811653137
50,457,1561,-0.2514669597148895
50,458,1639,-1.1395188570022583
50,459,1677,0.3944840133190155
51,460,11,0.4656013250350952
51,461,161,-0.2976674437522888
51,462,181,1.0316218137741089
51,463,445,0.3567688763141632
51,464,524,-0.30916428565979004
51,465,645,-0.4831148386001587
51,466,754,-1.1041473150253296
51,467,1040,-0.5650895237922668
51,468,2297,-1.6623367071151733
52,469,33,0.14259321987628937
52,470,88,0.23695239424705505
52,471,267,0.39392346143722534
52,472,767,0.4562959671020508
52,473,773,1.0945250988006592
52,474,1011,0.487043172121048
52,475,3405,-0.4336366355419159
53,476,84,0.7143123149871826
53,477,215,0.09906530380249023
53,478,455,0.6168522834777832
53,479,663,-0.23769651353359222
53,480,852,0.6649760603904724
53,481,1038,-0.9260138869285583
53,482,1131,-0.31325510144233704
54,483,83,0.7687241435050964
54,484,688,0.574933648109436
54,485,747,-0.9811412692070007
54,486,1352,-1.0893687009811401
54,487,2206,0.8601028919219971
54,488,2302,1.6197303533554077
54,489,2362,1.4738831520080566
54,490,2457,-2.314642906188965
54,491,2821,1.7818893194198608
54,492,2847,0.8309457302093506
55,493,27,-0.2516130805015564
55,494,65,-0.5802110433578491
55,495,436,0.7504960894584656
55,496,674,-0.7948604226112366
55,497,1174,0.4432021379470825
55,498,2218,-0.5708590149879456
55,499,2221,1.0371196269989014
55,500,2969,0.6938726902008057
55,501,2974,0.003979257307946682
55,502,3361,-2.722867012023926
56,503,133,0.3587961494922638
56,504,191,1.0364270210266113
56,505,230,0.9944241642951965
56,506,285,0.637137234210968
56,507,426,0.2041572481393814
56,508,588,-0.29590293765068054
56,509,589,0.01476234756410122
56,510,603,-0.01494898833334446
56,511,1241,0.1987932026386261
56,512,3123,0.14986519515514374
57,513,126,1.188052773475647
57,514,493,0.7696227431297302
57,515,699,0.39407142996788025
57,516,757,-0.7170806527137756
57,517,1103,-0.866399884223938
57,518,1118,-0.942925214767456
57,519,2107,0.6017212867736816
57,520,2203,-1.2960326671600342
57,521,2288,-1.2138484716415405
57,522,2321,-1.0671989917755127
58,523,82,0.8137857913970947
58,524,453,0.5829388499259949
58,525,1992,0.8281031847000122
58,526,2027,0.9365243911743164
58,527,2299,-1.3556952476501465
58,528,2771,-0.330783486366272
58,529,2823,0.05771541967988014
58,530,2846,-0.5072603821754456
58,531,3103,-0.32585546374320984
59,532,59,0.6904186010360718
59,533,196,1.3676222562789917
59,534,222,-1.9220434427261353
59,535,623,-1.5052366256713867
59,536,667,-0.49436989426612854
59,537,726,-0.7057250142097473
59,538,733,-0.35539084672927856
59,539,738,-0.023604264482855797
59,540,739,-0.341289222240448
59,541,834,-0.44018834829330444
60,542,447,-0.05027186498045921
60,543,520,-0.9172870516777039
60,544,1175,-0.620868980884552
60,545,2133,0.8433240056037903
60,546,2410,-0.16399481892585754
60,547,2686,-1.2881370782852173
60,548,2722,-0.9964028000831604
60,549,2985,-0.21328796446323395
60,550,2989,0.872087299823761
60,551,3071,1.4856994152069092
61,552,29,0.7322752475738525
61,553,96,1.0800435543060303
61,554,145,2.03075909614563
61,555,465,1.6219208240509033
61,556,1572,-0.68902987241745
61,557,2036,-0.9363074898719788
61,558,2158,-1.1222681999206543
61,559,2184,-0.22244232892990112
61,560,2224,-0.1779070794582367
62,561,15,1.2482119798660278
62,562,73,0.8971593379974365
62,563,172,-0.18332011997699738
62,564,176,0.5686423778533936
62,565,202,0.07960957288742065
62,566,210,-0.04552867263555527
62,567,225,1.095460057258606
62,568,497,-0.5353818535804749
63,569,104,0.9707736372947693
63,570,291,0.9631797075271606
63,571,293,0.854220986366272
63,572,631,-0.30817535519599915
63,573,831,-0.22212371230125427
63,574,2497,0.46634915471076965
64,575,51,0.2547142505645752
64,576,295,-0.0015474504325538874
64,577,424,0.5974064469337463
64,578,813,-0.8607935309410095
64,579,1070,-1.0293205976486206
64,580,1074,-0.46210193634033203
64,581,1077,-0.5640289783477783
65,582,16,0.4065600633621216
65,583,66,-1.9548426866531372
65,584,614,1.3035064935684204
65,585,2006,0.9258681535720825
65,586,2289,-0.07016579061746597
65,587,2290,0.8799319863319397
65,588,2414,0.7528590559959412
65,589,2453,-1.217383861541748
65,590,2775,-1.4478267431259155
66,591,472,-0.16301415860652924
66,592,513,-1.3948427438735962
66,593,536,-1.7561123371124268
66,594,704,-1.5053505897521973
66,595,705,-1.613059639930725
66,596,1400,-0.33373406529426575
67,597,100,1.3499491214752197
67,598,123,0.9671689867973328
67,599,594,0.2652878165245056
67,600,609,1.0652432441711426
67,601,830,-0.5143759846687317
67,602,909,-2.001095771789551
67,603,1616,-0.7501935958862305
67,604,2177,0.40194717049598694
67,605,2240,-0.6694893836975098
67,606,2421,1.4197914600372314
68,607,99,0.6038187146186829
68,608,901,0.712034285068512
68,609,1111,-0.1520778238773346
68,610,2098,-0.9740374088287354
68,611,2148,1.0235247611999512
68,612,2149,0.3414478302001953
68,613,3613,-0.5294895768165588
68,614,3624,-0.6612805724143982
69,615,122,0.8448927998542786
69,616,956,-0.06997987627983093
69,617,1889,0.2208283692598343
69,618,1999,1.0721521377563477
69,619,2094,-1.355116844177246
69,620,2186,-0.9497948884963989
69,621,2283,0.9199690818786621
69,622,2293,-0.39797791838645935
69,623,2398,-0.5171914100646973
69,624,3138,-2.243828535079956
70,625,77,0.6804472208023071
70,626,448,-0.04601224139332771
70,627,916,-1.5970137119293213
70,628,1047,0.9850028157234192
70,629,1490,-0.46186283230781555
70,630,2546,-2.198237657546997
70,631,2793,0.674075722694397
70,632,4113,-1.4861918687820435
71,633,101,1.6776560544967651
71,634,151,-0.43681254982948303
71,635,469,0.47637614607810974
71,636,613,0.16253219544887543
71,637,624,0.861646294593811
71,638,740,-1.1186435222625732
71,639,758,0.39459100365638733
71,640,883,-0.459956556558609
71,641,984,-0.36523711681365967
71,642,1368,-0.9963679313659668
72,643,54,0.3561287820339203
72,644,504,0.48134106397628784
72,645,1524,-0.33097800612449646
72,646,2451,-0.13617129623889923
72,647,4042,-0.7310054302215576
73,648,190,1.2453185319900513
73,649,294,0.5075710415840149
73,650,432,-1.2739113569259644
73,651,598,-0.1570551097393036
73,652,839,0.7632490992546082
73,653,1192,0.3857840597629547
73,654,1215,-0.24321520328521729
73,655,1238,-0.9158281087875366
73,656,2242,1.5451761484146118
73,657,3356,1.0180398225784302
74,658,92,1.0346490144729614
74,659,142,0.7595688700675964
74,660,461,0.09155414253473282
74,661,508,-0.8120800256729126
74,662,540,2.0304253101348877
74,663,691,0.22441725432872772
74,664,892,-1.583175778388977
74,665,1100,-1.3301526308059692
74,666,2319,-0.08661576360464096
74,667,2555,-1.127489447593689
75,668,105,-0.024333423003554344
75,669,607,-0.38793566823005676
75,670,732,-0.861323893070221
75,671,737,-1.2574139833450317
75,672,836,-0.8266480565071106
75,673,2238,-1.0459800958633423
75,674,2253,1.7428234815597534
75,675,3202,-1.6233785152435303
76,676,93,0.886419415473938
76,677,268,-0.12331070750951767
76,678,462,0.29239875078201294
76,679,921,0.6185965538024902
76,680,2179,-0.539906919002533
76,681,2401,1.3383172750473022
76,682,2406,1.2453993558883667
76,683,2531,-0.3477519154548645
77,684,125,0.5492571592330933
77,685,227,0.21317172050476074
77,686,500,-0.9116407036781311
77,687,749,-0.6031960248947144
77,688,756,0.29144567251205444
77,689,865,-0.7856981754302979
77,690,1121,0.9533249735832214
77,691,2057,-0.09596627950668335
77,692,2369,0.24079786241054535
77,693,2696,0.8431763052940369
78,694,117,0.7149935364723206
78,695,236,-0.8569633364677429
78,696,251,0.574467658996582
78,697,252,0.7252072691917419
78,698,264,-0.381242036819458
78,699,325,-1.1631890535354614
78,700,343,-2.1421737670898438
78,701,407,-0.34019699692726135
78,702,484,-0.3518168032169342
79,703,490,0.8816410303115845
79,704,1993,-0.18915851414203644
79,705,2031,1.0255650281906128
79,706,2208,0.025998378172516823
79,707,2507,-0.2726840078830719
79,708,2692,0.6373594403266907
79,709,2998,-0.42271876335144043
79,710,3049,-0.16183225810527802
79,711,3565,-1.1116840839385986
80,712,5,0.36022865772247314
80,713,8,0.23873281478881836
80,714,56,1.1683456897735596
80,715,90,0.20648200809955597
80,716,168,-0.4068871736526489
80,717,900,-1.4941651821136475
80,718,923,-1.3181142807006836
80,719,2160,-1.6101608276367188
80,720,2772,-0.6918542385101318
80,721,3180,-1.2502909898757935
81,722,454,-0.9619626402854919
81,723,546,-0.5662926435470581
81,724,581,0.16085505485534668
81,725,1024,-0.46515509486198425
81,726,1032,-0.24109873175621033
81,727,1410,-0.874596893787384
82,728,113,2.013427257537842
82,729,578,0.45653361082077026
82,730,720,1.6290886402130127
82,731,937,0.3345576822757721
82,732,1411,-0.3250882625579834
82,733,1414,-1.1394580602645874
82,734,1439,0.39083755016326904
83,735,60,-0.09863666445016861
83,736,501,-0.31864988803863525
83,737,521,1.0500208139419556
83,738,538,0.1849493682384491
83,739,550,1.698724627494812
83,740,592,1.7586973905563354
83,741,1986,1.7233608961105347
83,742,2310,-0.5385138988494873
83,743,2608,1.3034719228744507
83,744,2611,-0.44535547494888306
84,745,68,-0.09052231907844543
84,746,192,-0.2984895408153534
84,747,542,0.4202366769313812
84,748,700,0.5962107181549072
84,749,755,-0.42658600211143494
84,750,1984,0.7919424772262573
84,751,2010,0.718483030796051
84,752,2301,-1.6278566122055054
84,753,2373,-1.4237419366836548
84,754,2560,0.6177566647529602
85,755,95,-0.28301292657852173
85,756,893,-0.07693830877542496
85,757,910,1.2218676805496216
85,758,917,0.26581069827079773
85,759,1076,0.8543989658355713
85,760,1163,0.6352696418762207
85,761,1171,-0.049122873693704605
85,762,1868,0.8527584075927734
85,763,3360,-0.9475770592689514
85,764,4018,-1.6594514846801758
86,765,115,0.2756207585334778
86,766,296,0.9551823139190674
86,767,299,-0.4152146279811859
86,768,311,0.9152607321739197
86,769,1106,-1.2910901308059692
86,770,1346,-0.3575069010257721
86,771,1587,-0.49731457233428955
86,772,1589,-0.5644362568855286
86,773,1594,0.6656193733215332
86,774,1607,-1.6660082340240479
87,775,64,-1.074838638305664
87,776,435,-0.7168893218040466
87,777,1886,2.3742222785949707
87,778,2028,-0.0033892057836055756
87,779,2276,0.16674450039863586
87,780,2377,-0.7782902717590332
87,781,2629,-1.8838081359863281
87,782,2698,-0.4909825921058655
87,783,2719,-0.40660539269447327
87,784,2805,0.5444221496582031
88,785,57,0.32277166843414307
88,786,72,-0.196873739361763
88,787,443,-1.7705094814300537
88,788,2161,-0.5413252711296082
88,789,2212,-0.25214144587516785
88,790,2963,-0.9314259886741638
88,791,3151,-1.835815191268921
89,792,44,0.6799828410148621
89,793,155,1.091054081916809
89,794,169,0.4845335781574249
89,795,433,0.11180267482995987
89,796,642,-0.31902605295181274
89,797,654,-1.9117622375488281
89,798,2082,0.03395466506481171
90,799,119,0.26324963569641113
90,800,336,1.0957777500152588
90,801,338,2.0907320976257324
90,802,486,0.44579848647117615
90,803,685,0.5450934767723083
90,804,1144,0.47456124424934387
90,805,1219,-0.4014667570590973
90,806,1551,-0.45514968037605286
90,807,1678,-0.5028592944145203
91,808,368,-0.5967270731925964
91,809,489,0.901674747467041
91,810,768,-0.09438350796699524
91,811,833,-0.445035457611084
91,812,1033,0.8786388039588928
91,813,2444,-1.002394676208496
91,814,3422,-0.403863787651062
92,815,70,-0.5286230444908142
92,816,441,0.6446521282196045
92,817,751,0.9422175288200378
92,818,1919,0.7563461065292358
92,819,2185,0.8644284605979919
92,820,2400,0.07865704596042633
92,821,2851,0.37248581647872925
92,822,2861,0.5182881951332092
92,823,2870,-0.34109562635421753
92,824,3054,0.9083434343338013
93,825,503,1.0025416612625122
93,826,843,-0.5466481447219849
93,827,1185,0.22662341594696045
93,828,1186,-1.2601525783538818
93,829,1187,0.5380727052688599
93,830,1189,-2.671517848968506
93,831,1210,-1.2246757745742798
93,832,1213,-0.030703255906701088
93,833,1214,-0.34753796458244324
94,834,40,-1.0913928747177124
94,835,94,-0.4664533734321594
94,836,463,-0.03240898996591568
94,837,541,1.2877886295318604
94,838,552,-0.18318383395671844
94,839,638,-1.5213514566421509
94,840,1934,0.7996839880943298
