group_id,fairness_id,user_id,theta
8,74,2492,-0.0923234075307846
9,75,116,0.026775285601615906
9,76,483,-0.12167364358901978
9,77,2183,0.1476038694381714
9,78,2187,0.04425841197371483
9,79,2374,0.05597834661602974
9,80,2697,-0.03424111753702164
9,81,2721,-0.16100740432739258
9,82,2724,-0.16232749819755554
9,83,2779,-0.09796779602766037
9,84,3167,-0.005103058647364378
10,85,9,0.09107427299022675
10,86,38,-0.05903267487883568
10,87,107,-0.006786005105823278
10,88,154,-0.12266454100608826
10,89,162,-0.201236292719841
10,90,180,-0.021103058010339737
10,91,474,-0.04301302507519722
10,92,619,-0.010098380967974663
10,93,2286,-0.08934971690177917
10,94,2454,-0.07726214081048965
11,95,108,0.052603043615818024
11,96,475,-0.0834231972694397
11,97,523,0.015215936116874218
11,98,868,0.0382937453687191
11,99,931,-0.09232653677463531
11,100,1342,0.21990451216697693
11,101,2313,0.01376984640955925
11,102,2456,0.05168989673256874
11,103,2691,0.13654980063438416
11,104,2978,-0.10026174783706665
12,105,78,-0.05354690179228783
12,106,446,-0.050191041082143784
12,107,891,-0.08789399266242981
12,108,1021,0.002886740490794182
12,109,1051,0.05652628839015961
12,110,2311,-0.057919882237911224
12,111,2358,0.16782110929489136
12,112,2626,0.08232834190130234
12,113,2720,0.053749267011880875
12,114,2792,0.06843627244234085
13,115,49,0.0013567483983933926
13,116,480,0.08647920936346054
13,117,1332,0.02907014824450016
13,118,1338,0.18420428037643433
13,119,1354,0.10577308386564255
13,120,1358,0.04228668287396431
13,121,1736,0.08942022919654846
13,122,1920,0.04109380766749382
13,123,2535,0.32707440853118896
13,124,3369,0.26729363203048706
14,125,71,-0.10831518471240997
14,126,147,-0.060245294123888016
14,127,208,0.013035639189183712
14,128,442,0.05026232823729515
14,129,694,0.0655277892947197
14,130,799,0.04659576714038849
14,131,1102,0.0489732064306736
14,132,1119,0.14394739270210266
14,133,1176,0.08984214812517166
14,134,2467,0.010682215914130211
15,135,129,0.005509138107299805
15,136,136,-0.034624699503183365
15,137,138,0.008279228582978249
15,138,157,0.05960800126194954
15,139,170,0.03842449560761452
15,140,596,-0.19163504242897034
15,141,947,0.05323242023587227
15,142,1045,0.056576043367385864
16,143,10,0.08912777155637741
16,144,69,-0.04935988411307335
16,145,476,-0.09422822296619415
16,146,1017,-0.0009636151953600347
16,147,1129,0.116610586643219
16,148,1481,0.01655130833387375
16,149,2005,-0.07734404504299164
16,150,2163,0.07435489445924759
16,151,2194,-0.06232880428433418
16,152,2304,0.2281346321105957
17,153,124,-0.008266097865998745
17,154,491,-0.09041449427604675
17,155,591,0.002062019193544984
17,156,871,-0.1392059475183487
17,157,920,-0.07169537246227264
17,158,2174,-0.05426647514104843
17,159,2296,0.07674161344766617
17,160,2366,-0.2616862952709198
17,161,2418,0.02479046769440174
17,162,2551,-0.05028776079416275
18,163,149,0.10752637684345245
18,164,459,0.049180593341588974
18,165,512,0.0391644723713398
18,166,675,-0.011271553114056587
18,167,869,-0.06463411450386047
18,168,884,0.06170838698744774
18,169,983,0.19191771745681763
18,170,1114,0.02490796148777008
18,171,2693,-0.11720722913742065
18,172,3139,0.12465333193540573
19,173,226,0.029602263122797012
19,174,485,-0.10144776105880737
19,175,498,0.007973995059728622
19,176,511,-0.036016736179590225
19,177,874,-0.10185200721025467
19,178,876,0.24933792650699615
19,179,887,-0.10904884338378906
19,180,2034,0.09675464779138565
19,181,2164,-0.03270860016345978
19,182,2943,0.10560924559831619
20,183,74,-0.015618124976754189
20,184,178,-0.33288443088531494
20,185,478,0.08382122218608856
20,186,1155,-0.013381021097302437
20,187,1199,-0.020329827442765236
20,188,1202,0.09914452582597733
20,189,1205,-0.14952635765075684
20,190,1550,-0.06319506466388702
21,191,97,0.07558910548686981
21,192,303,-0.03414411470293999
21,193,1331,0.266789048910141
21,194,1340,0.0037788357585668564
21,195,1341,-0.08926060050725937
21,196,1509,-0.10742287337779999
21,197,1579,-0.1434515416622162
21,198,1824,0.09882225841283798
22,199,14,0.1760822832584381
22,200,61,0.023308146744966507
22,201,429,-0.15422165393829346
22,202,586,-0.20421649515628815
22,203,1037,-0.0023689246736466885
22,204,1048,-0.002545042661949992
22,205,1353,0.07723154127597809
22,206,2247,0.24190591275691986
22,207,2280,0.014256639406085014
23,208,102,0.13405895233154297
23,209,458,0.01449418906122446
23,210,464,-0.0873025581240654
23,211,746,0.02554432861506939
23,212,1042,0.10598929226398468
23,213,1230,-0.038885243237018585
23,214,2275,-0.07669657468795776
23,215,2281,0.16741228103637695
23,216,2822,-0.05504094436764717
23,217,2845,-0.051775503903627396
24,218,85,-0.08755320310592651
24,219,456,0.14794673025608063
24,220,507,-0.06939157843589783
24,221,903,0.03024691343307495
24,222,926,0.06098520755767822
24,223,2155,0.04878372326493263
24,224,2181,-0.096938855946064
24,225,2192,-0.04442725330591202
24,226,2202,-0.08956043422222137
24,227,2830,-0.10102809965610504
25,228,47,0.07595296949148178
25,229,473,-0.02454211190342903
25,230,548,-0.01761775091290474
25,231,679,-0.14430396258831024
25,232,1416,-0.16565123200416565
25,233,1895,0.006325170397758484
25,234,2176,0.157850444316864
26,235,440,-0.04548158124089241
26,236,672,-0.06708991527557373
26,237,1049,0.07478354126214981
26,238,1337,0.07799634337425232
26,239,1339,0.19254924356937408
26,240,1361,0.015634262934327126
26,241,1925,0.019926222041249275
27,242,6,-0.09877153486013412
27,243,439,-0.13570263981819153
27,244,1022,-0.07618096470832825
27,245,1025,-0.23642149567604065
27,246,1921,0.12069880217313766
27,247,2092,0.0601951964199543
27,248,2307,0.14685788750648499
27,249,2689,-0.08493686467409134
27,250,3007,0.18405459821224213
28,251,194,-0.04584476351737976
28,252,278,0.04625657945871353
28,253,428,0.16118329763412476
28,254,471,0.20383769273757935
28,255,743,0.0600571408867836
28,256,854,-0.11717694252729416
28,257,877,-0.12010642141103745
28,258,955,-0.19028198719024658
29,259,91,-0.026548366993665695
29,260,427,-0.05572686716914177
29,261,1008,-0.0023142879363149405
29,262,1052,-0.0002677750599104911
29,263,1539,-0.15359903872013092
29,264,3621,-0.05489695072174072
29,265,4022,0.24538680911064148
30,266,98,0.0571264922618866
30,267,431,0.022648753598332405
30,268,558,0.09681220352649689
30,269,584,-0.10232283920049667
30,270,595,0.04323136806488037
30,271,616,0.031126152724027634
30,272,696,0.007197028957307339
30,273,1020,-0.2280978560447693
30,274,1991,-0.11767374724149704
30,275,2557,-0.11487188935279846
31,276,67,-0.043056365102529526
31,277,120,-0.04238255321979523
31,278,886,-0.01745840720832348
31,279,1514,-0.05459459125995636
31,280,2634,0.3178783357143402
31,281,2676,-0.038784269243478775
31,282,2679,0.028911631554365158
31,283,2935,0.11033177375793457
31,284,3609,-0.09363853186368942
31,285,4054,0.09521213173866272
32,286,137,0.019492926076054573
32,287,495,0.01757834292948246
32,288,648,0.1341605931520462
32,289,669,-0.025595901533961296
32,290,998,-0.0007045206148177385
32,291,1043,-0.013197612948715687
32,292,1080,-0.04758615791797638
32,293,2146,0.1052439883351326
33,294,7,-0.13379725813865662
33,295,135,-0.169778972864151
33,296,496,-0.1046660989522934
33,297,590,0.11146655678749084
33,298,611,-0.012419848702847958
33,299,881,-0.06056961417198181
33,300,1016,-0.14001259207725525
33,301,1515,0.11717288196086884
33,302,2195,-0.06546953320503235
33,303,2210,-0.06200661510229111
34,304,81,0.14518117904663086
34,305,159,-0.1513703316450119
34,306,606,0.11298136413097382
34,307,650,0.017521411180496216
34,308,655,-0.14720092713832855
34,309,752,-0.03584533557295799
34,310,930,-0.025865400210022926
34,311,982,-0.021398384124040604
34,312,1916,0.07245802134275436
34,313,3418,0.04592885822057724
35,314,89,0.08080488443374634
35,315,460,-0.13065986335277557
35,316,807,0.046450309455394745
35,317,890,-0.08910459280014038
35,318,897,-0.21797147393226624
35,319,1848,-0.1554417759180069
35,320,1854,-0.039319295436143875
35,321,2654,-0.016372792422771454
35,322,3568,-0.16841813921928406
35,323,3571,-0.01872907020151615
36,324,3,-0.05034300312399864
36,325,62,-0.05374443531036377
36,326,425,0.006587751675397158
36,327,929,0.08063928782939911
36,328,1012,-0.2411753237247467
36,329,1053,0.07457855343818665
36,330,1140,0.1904716044664383
37,331,468,-0.00534776458516717
37,332,499,-0.007232252508401871
37,333,510,-0.03935396298766136
37,334,827,0.061745092272758484
37,335,1019,-0.05002278834581375
37,336,1099,-0.0053768097423017025
37,337,2182,0.07277700304985046
37,338,2189,0.11328353732824326
37,339,2227,0.19742204248905182
37,340,2412,-0.07747337967157364
38,341,148,-0.12178319692611694
38,342,152,0.27832016348838806
38,343,487,-0.2686941623687744
38,344,505,0.1576962172985077
38,345,875,-0.051043592393398285
38,346,919,-0.09207414835691452
38,347,2222,-0.04413983225822449
38,348,2277,0.0063781943172216415
38,349,2688,-0.04776550456881523
38,350,2773,0.008379468694329262
39,351,75,-0.0166885145008564
39,352,130,-0.09521672129631042
39,353,1023,-0.13156524300575256
39,354,1169,-0.009902838617563248
39,355,1336,0.004131498280912638
39,356,3011,-0.06731604784727097
39,357,3365,0.18345145881175995
39,358,4047,0.24409271776676178
40,359,63,0.0369609035551548
40,360,76,0.18236050009727478
40,361,434,0.07811145484447479
40,362,841,0.18840648233890533
40,363,1348,0.1723053753376007
40,364,1349,-0.04473466798663139
40,365,1576,-0.08548097312450409
40,366,1582,0.28708773851394653
40,367,1593,-0.07857289910316467
40,368,1706,-0.02687029354274273
41,369,35,-0.31902948021888733
41,370,37,0.06991872936487198
41,371,438,-0.1059429720044136
41,372,676,0.21743319928646088
41,373,1054,0.10921124368906021
41,374,2225,-0.05751921236515045
41,375,2685,-0.03129257634282112
41,376,2769,-0.05761679634451866
41,377,2802,-0.07136117666959763
41,378,2826,-0.08170025795698166
42,379,39,0.04779454320669174
42,380,141,0.06878788769245148
42,381,150,0.024912524968385696
42,382,217,0.04923628270626068
42,383,449,-0.019504034891724586
42,384,509,-0.12385787814855576
42,385,895,-0.04872933775186539
42,386,1618,-0.11343823373317719
43,387,24,0.07375070452690125
43,388,80,-0.06283655762672424
43,389,86,-0.057815514504909515
43,390,494,-0.07132759690284729
43,391,1890,-0.1595403254032135
43,392,2191,0.06049615889787674
43,393,2442,0.023580409586429596
44,394,103,0.06934120506048203
44,395,470,-0.11309551447629929
44,396,515,0.002093398477882147
44,397,1007,-0.1321793794631958
44,398,1010,-0.03559783101081848
44,399,1046,0.31642788648605347
44,400,2328,0.07692892104387283
44,401,2332,-0.07913080602884293
44,402,2803,0.1475771963596344
45,403,43,-0.06452653557062149
45,404,139,-0.02080456167459488
45,405,171,-0.037889666855335236
45,406,182,0.07620430737733841
45,407,643,-0.14661692082881927
45,408,661,-0.10725303739309311
45,409,668,-0.06764543801546097
45,410,686,0.08091088384389877
45,411,687,0.010016650892794132
45,412,3155,0.03630293905735016
46,413,79,0.03244210407137871
46,414,132,0.04625335708260536
46,415,662,0.009807031601667404
46,416,677,0.005068731494247913
46,417,748,-0.02444220706820488
46,418,753,-0.006613629870116711
46,419,898,0.039249811321496964
46,420,1885,-0.24217689037322998
46,421,2683,0.002010350115597248
46,422,2824,0.1344558596611023
47,423,467,-0.004022006876766682
47,424,2178,0.08219732344150543
47,425,2188,-0.0729203000664711
47,426,2219,-0.1224464401602745
47,427,2292,0.12256428599357605
47,428,2305,0.07159826904535294
47,429,2718,0.034298673272132874
47,430,2723,0.09230725467205048
47,431,2813,-0.02345559373497963
47,432,3833,-0.13254636526107788
48,433,219,-0.002801411785185337
48,434,444,0.04099955037236214
48,435,457,-0.10519944876432419
48,436,690,0.18986134231090546
48,437,851,0.0732848048210144
48,438,1994,0.13627704977989197
48,439,2012,-0.05149484798312187
48,440,2205,-0.007486642803996801
48,441,2298,-0.124552421271801
48,442,2768,0.050699587911367416
49,443,452,-0.1383063793182373
49,444,791,0.1775696575641632
49,445,835,0.0831620991230011
49,446,1244,-0.037120271474123
49,447,2066,0.10099922865629196
49,448,2068,-0.06810987740755081
49,449,2436,0.107294961810112
49,450,3208,-0.07479173690080643
49,451,3432,0.0373678021132946
49,452,3434,0.10012951493263245
50,453,12,0.017766213044524193
50,454,488,0.08330879360437393
50,455,1191,-0.14860503375530243
50,456,1530,0.17043638229370117
50,457,1561,0.21979238092899323
50,458,1639,-0.15612715482711792
50,459,1677,-0.2078128308057785
51,460,11,-0.056240592151880264
51,461,161,-0.08838853240013123
51,462,181,0.060403451323509216
51,463,445,-0.05008506774902344
51,464,524,0.04922369867563248
51,465,645,0.02299322374165058
51,466,754,0.04823258891701698
51,467,1040,0.06749201565980911
51,468,2297,-0.02789503149688244
52,469,33,0.08971107751131058
52,470,88,-0.0846148207783699
52,471,267,0.011136009357869625
52,472,767,0.02753436006605625
52,473,773,-0.04919704794883728
52,474,1011,-0.03140242397785187
52,475,3405,-0.04979202151298523
53,476,84,0.07029259949922562
53,477,215,-0.09062999486923218
53,478,455,0.09226397424936295
53,479,663,0.0324997678399086
53,480,852,0.018217425793409348
53,481,1038,-0.11419612914323807
53,482,1131,0.13371042907238007
54,483,83,-0.008075830526649952
54,484,688,0.025955330580472946
54,485,747,0.025784891098737717
54,486,1352,0.024043403565883636
54,487,2206,0.16401615738868713
54,488,2302,0.09448127448558807
54,489,2362,0.11925069987773895
54,490,2457,-0.09210437536239624
54,491,2821,0.028092898428440094
54,492,2847,0.21915729343891144
55,493,27,-0.013538938015699387
55,494,65,-0.17823773622512817
55,495,436,-0.06928642094135284
55,496,674,0.07009017467498779
55,497,1174,0.059380486607551575
55,498,2218,-0.04917427524924278
55,499,2221,-0.016297893598675728
55,500,2969,-0.03727276995778084
55,501,2974,0.03807041794061661
55,502,3361,-0.040109701454639435
56,503,133,-0.016136307269334793
56,504,191,-0.005954201798886061
56,505,230,-0.09625380486249924
56,506,285,-0.041192978620529175
56,507,426,-0.04150018095970154
56,508,588,-0.06588225811719894
56,509,589,0.15039855241775513
56,510,603,0.03764581307768822
56,511,1241,-0.1293998807668686
56,512,3123,0.045009151101112366
57,513,126,-0.00561557849869132
57,514,493,-0.0723944678902626
57,515,699,-0.13077682256698608
57,516,757,0.1440780609846115
57,517,1103,0.08445637673139572
57,518,1118,0.12210340797901154
57,519,2107,0.1949695646762848
57,520,2203,0.06844281405210495
57,521,2288,-0.000733886961825192
57,522,2321,0.0231404397636652
58,523,82,-0.03306735306978226
58,524,453,0.026734428480267525
58,525,1992,0.04332594946026802
58,526,2027,-0.05171984061598778
58,527,2299,-0.16997984051704407
58,528,2771,-0.15061238408088684
58,529,2823,-0.06027025356888771
58,530,2846,0.08723137527704239
58,531,3103,0.10610690712928772
59,532,59,-0.047209128737449646
59,533,196,0.0022612321190536022
59,534,222,-0.0486215241253376
59,535,623,0.0603950135409832
59,536,667,-0.08484186977148056
59,537,726,-0.10840359330177307
59,538,733,-0.025100605562329292
59,539,738,0.12120547890663147
59,540,739,0.187120720744133
59,541,834,0.10076379776000977
60,542,447,-0.00670750392600894
60,543,520,-0.021943116560578346
60,544,1175,0.016842303797602654
60,545,2133,0.07895252108573914
60,546,2410,0.09507109969854355
60,547,2686,0.10319768637418747
60,548,2722,-0.148326113820076
60,549,2985,-0.01752586103975773
60,550,2989,0.14523626863956451
60,551,3071,0.08586876094341278
61,552,29,0.06337019801139832
61,553,96,-0.03117038682103157
61,554,145,0.0401882566511631
61,555,465,-0.05778970569372177
61,556,1572,-0.038368478417396545
61,557,2036,0.19500632584095
61,558,2158,-0.03410310298204422
61,559,2184,-0.0207932498306036
61,560,2224,0.08903033286333084
62,561,15,-0.07924093306064606
62,562,73,-0.04741694778203964
62,563,172,3.5405159337642544e-07
62,564,176,0.006652954965829849
62,565,202,0.03749760612845421
62,566,210,-0.0645243376493454
62,567,225,0.24595248699188232
62,568,497,0.04693550989031792
63,569,104,-0.0004294526588637382
63,570,291,0.0869574099779129
63,571,293,-0.20186744630336761
63,572,631,-0.08569257706403732
63,573,831,0.09347990900278091
63,574,2497,0.0602295882999897
64,575,51,-0.02599518746137619
64,576,295,-0.02732948772609234
64,577,424,-0.04605696350336075
64,578,813,0.029905827715992928
64,579,1070,0.1651601642370224
64,580,1074,-0.04119579493999481
64,581,1077,0.00988147035241127
65,582,16,-0.08486174792051315
65,583,66,0.08050959557294846
65,584,614,-0.09926566481590271
65,585,2006,0.05440429598093033
65,586,2289,-0.008629919029772282
65,587,2290,-0.062091998755931854
65,588,2414,0.04916903376579285
65,589,2453,0.268159955739975
65,590,2775,0.07223780453205109
66,591,472,0.1375136524438858
66,592,513,-0.05668281018733978
66,593,536,-0.07392581552267075
66,594,704,0.030171217396855354
66,595,705,-0.2247631847858429
66,596,1400,0.1330622136592865
67,597,100,0.09514450281858444
67,598,123,0.027435939759016037
67,599,594,0.044406332075595856
67,600,609,-0.23497962951660156
67,601,830,0.25893545150756836
67,602,909,0.009146706201136112
67,603,1616,0.06936918944120407
67,604,2177,-0.02451500855386257
67,605,2240,0.1297973096370697
67,606,2421,0.03500133007764816
68,607,99,-0.11560327559709549
68,608,901,-0.010228538885712624
68,609,1111,-0.04384418576955795
68,610,2098,0.08070962131023407
68,611,2148,-0.04491560533642769
68,612,2149,0.06688740104436874
68,613,3613,-0.045605942606925964
68,614,3624,-0.10128651559352875
69,615,122,0.1289430409669876
69,616,956,0.06368463486433029
69,617,1889,-0.03307361155748367
69,618,1999,0.11824428290128708
69,619,2094,-0.07437668740749359
69,620,2186,-0.13802477717399597
69,621,2283,0.0695456713438034
69,622,2293,0.1704542189836502
69,623,2398,0.13016143441200256
69,624,3138,0.01747169904410839
70,625,77,-0.04838007315993309
70,626,448,-0.035821590572595596
70,627,916,-0.022737188264727592
70,628,1047,-0.14388225972652435
70,629,1490,-0.16199427843093872
70,630,2546,0.1766277551651001
70,631,2793,-0.1644393801689148
70,632,4113,-0.029250865802168846
71,633,101,-0.06642717123031616
71,634,151,-0.08805455267429352
71,635,469,0.09102340042591095
71,636,613,-0.05679813027381897
71,637,624,-0.05599668622016907
71,638,740,0.08688820898532867
71,639,758,-0.13944891095161438
71,640,883,-0.1150643527507782
71,641,984,-0.12854507565498352
71,642,1368,-0.06352578103542328
72,643,54,0.09462155401706696
72,644,504,-0.14251816272735596
72,645,1524,-0.09265998005867004
72,646,2451,-0.023343302309513092
72,647,4042,-0.10600614547729492
73,648,190,0.06988281011581421
73,649,294,-0.16715088486671448
73,650,432,-0.1049266904592514
73,651,598,0.07732151448726654
73,652,839,0.11303097009658813
73,653,1192,-0.07805699110031128
73,654,1215,0.0906720906496048
73,655,1238,-0.027261588722467422
73,656,2242,0.24392169713974
73,657,3356,-0.10662101954221725
74,658,92,-0.1594851166009903
74,659,142,-0.06620629876852036
74,660,461,0.03958398476243019
74,661,508,-0.03292185068130493
74,662,540,-0.184994637966156
74,663,691,-0.11733123660087585
74,664,892,0.18275021016597748
74,665,1100,0.016390826553106308
74,666,2319,-0.08506248146295547
74,667,2555,-0.038458868861198425
75,668,105,0.03872821480035782
75,669,607,0.18682321906089783
75,670,732,0.1621704250574112
75,671,737,-0.05929747223854065
75,672,836,0.04891178756952286
75,673,2238,0.2547690272331238
75,674,2253,-0.04582395404577255
75,675,3202,0.10413913428783417
76,676,93,-0.0634111613035202
76,677,268,0.21189327538013458
76,678,462,-0.06891477108001709
76,679,921,-0.013952984474599361
76,680,2179,0.0500594899058342
76,681,2401,0.0027259576600044966
76,682,2406,0.011608825996518135
76,683,2531,0.11676186323165894
77,684,125,0.049939557909965515
77,685,227,0.14595229923725128
77,686,500,0.06833198666572571
77,687,749,-0.020191287621855736
77,688,756,-0.017728477716445923
77,689,865,0.10479433834552765
77,690,1121,0.1006072536110878
77,691,2057,-0.0946434959769249
77,692,2369,0.048504576086997986
77,693,2696,0.06335683166980743
78,694,117,-0.09091275930404663
78,695,236,-0.05562753975391388
78,696,251,-0.008819512091577053
78,697,252,0.060784582048654556
78,698,264,-0.06922654807567596
78,699,325,-0.08905720710754395
78,700,343,0.04872967675328255
78,701,407,-0.1711379587650299
78,702,484,0.05043311417102814
79,703,490,-0.06754948943853378
79,704,1993,0.03365099057555199
79,705,2031,-0.11973857879638672
79,706,2208,-0.23867017030715942
79,707,2507,0.08533808588981628
79,708,2692,0.04545672982931137
79,709,2998,0.23242595791816711
79,710,3049,0.10983218997716904
79,711,3565,0.1640733927488327
80,712,5,0.07153120636940002
80,713,8,0.09601347148418427
80,714,56,-0.06911147385835648
80,715,90,-0.11195249855518341
80,716,168,-0.14764827489852905
80,717,900,-0.02857503853738308
80,718,923,-0.007389896083623171
80,719,2160,-0.07209386676549911
80,720,2772,-0.08749549835920334
80,721,3180,-0.15635132789611816
81,722,454,0.01595497876405716
81,723,546,0.01396342646330595
81,724,581,-0.00016123935347422957
81,725,1024,0.05258634686470032
81,726,1032,0.009764312766492367
81,727,1410,-0.2411757856607437
82,728,113,0.1402529776096344
82,729,578,-0.0013274741359055042
82,730,720,-0.0839698538184166
82,731,937,0.12575073540210724
82,732,1411,0.03680207580327988
82,733,1414,0.03750595450401306
82,734,1439,-0.14911513030529022
83,735,60,-0.05645405873656273
83,736,501,-0.048563435673713684
83,737,521,-0.08229003846645355
83,738,538,0.011562567204236984
83,739,550,-0.0026132380589842796
83,740,592,0.01639893837273121
83,741,1986,0.03720982000231743
83,742,2310,-0.12241315096616745
83,743,2608,0.012306354939937592
83,744,2611,0.11088824272155762
84,745,68,-0.06539678573608398
84,746,192,0.09039890021085739
84,747,542,0.22109204530715942
84,748,700,-0.06295543164014816
84,749,755,0.07837844640016556
84,750,1984,0.04355282709002495
84,751,2010,0.10075609385967255
84,752,2301,-0.01062988955527544
84,753,2373,0.25312861800193787
84,754,2560,0.04383673518896103
85,755,95,0.07775156199932098
85,756,893,0.01671680621802807
85,757,910,-0.025783004239201546
85,758,917,-0.02505817450582981
85,759,1076,0.08340582251548767
85,760,1163,0.2570796608924866
85,761,1171,-0.037779100239276886
85,762,1868,0.015615982003509998
85,763,3360,-0.09517113864421844
85,764,4018,0.12796802818775177
86,765,115,-0.08786383271217346
86,766,296,-0.1139194592833519
86,767,299,-0.03759211674332619
86,768,311,-0.040615130215883255
86,769,1106,0.2802330553531647
86,770,1346,0.16254611313343048
86,771,1587,0.01649177260696888
86,772,1589,0.06704801321029663
86,773,1594,-0.021971268579363823
86,774,1607,0.1433391124010086
87,775,64,-0.0028659598901867867
87,776,435,-0.16577108204364777
87,777,1886,-0.28917157649993896
87,778,2028,-0.006706767249852419
87,779,2276,-0.005135148297995329
87,780,2377,-0.02622058242559433
87,781,2629,0.05135493353009224
87,782,2698,0.002101287478581071
87,783,2719,-0.053827594965696335
87,784,2805,0.2533893287181854
88,785,57,-0.29109206795692444
88,786,72,-0.0925646498799324
88,787,443,-0.07232385873794556
88,788,2161,0.06744108349084854
88,789,2212,0.040136680006980896
88,790,2963,0.1247243881225586
88,791,3151,-0.12840743362903595
89,792,44,-0.003302129451185465
89,793,155,0.09001386910676956
89,794,169,-0.05567298084497452
89,795,433,-0.06597469747066498
89,796,642,-0.08143080770969391
89,797,654,-0.133786141872406
89,798,2082,0.008408456109464169
90,799,119,-0.09762674570083618
90,800,336,-0.2226579636335373
90,801,338,0.04692825675010681
90,802,486,0.09143032878637314
90,803,685,0.06712926924228668
90,804,1144,-0.05819334834814072
90,805,1219,-0.11623311787843704
90,806,1551,0.043443191796541214
90,807,1678,-0.30302512645721436
91,808,368,-0.03675617277622223
91,809,489,-0.0022001585457473993
91,810,768,0.03359084203839302
91,811,833,0.05590057373046875
91,812,1033,0.2942368984222412
91,813,2444,-0.10651171952486038
91,814,3422,-0.12807704508304596
92,815,70,-0.023746969178318977
92,816,441,-0.06112026795744896
92,817,751,-0.0067678652703762054
92,818,1919,0.007674217224121094
92,819,2185,-0.15558823943138123
92,820,2400,0.16078512370586395
92,821,2851,0.20263418555259705
92,822,2861,-0.0032653287053108215
92,823,2870,0.13101883232593536
92,824,3054,-0.14436250925064087
93,825,503,-0.03543109819293022
93,826,843,0.19447512924671173
93,827,1185,0.0264738742262125
93,828,1186,0.024928996339440346
93,829,1187,0.17680540680885315
93,830,1189,-0.07765518128871918
93,831,1210,0.022274764254689217
93,832,1213,0.16012655198574066
93,833,1214,-0.11940892040729523
