user_id,origin_id,theta
150,144,0.49988237023353577
151,144,0.4997239410877228
152,144,0.49985307455062866
153,144,0.5000544786453247
154,144,0.4997495710849762
155,45,0.49981412291526794
156,45,0.4998493492603302
157,45,0.500060498714447
158,45,0.49994638562202454
159,45,0.4998057782649994
160,45,0.5001793503761292
161,45,0.49974051117897034
162,45,0.5001801252365112
163,45,0.49988338351249695
164,45,0.49999096989631653
165,45,0.5002053380012512
166,742,0.5002193450927734
167,742,0.500135064125061
168,742,0.5000386834144592
169,742,0.49991506338119507
170,742,0.5000795722007751
171,742,0.5000849962234497
172,742,0.5000863075256348
173,742,0.4999910295009613
174,742,0.5002155900001526
175,742,0.4999091625213623
176,742,0.4998275935649872
177,3119,0.5002223253250122
178,3119,0.5002198219299316
179,3119,0.5001755356788635
180,3119,0.5001627206802368
181,3119,0.5002999901771545
182,3119,0.5000185966491699
183,3119,0.5001439452171326
184,3119,0.4999036490917206
185,3119,0.5001272559165955
186,3119,0.500417172908783
187,3119,0.49971631169319153
188,2342,0.5003178715705872
189,2342,0.5002055168151855
190,2342,0.5001767873764038
191,2342,0.49988189339637756
192,2342,0.49983081221580505
193,2342,0.5000754594802856
194,2342,0.5000399947166443
195,2342,0.5000155568122864
196,2342,0.5002475380897522
197,2342,0.4997917115688324
198,2342,0.5001863241195679
199,50,0.5000715851783752
200,50,0.4998132288455963
201,50,0.49975213408470154
202,50,0.4999891519546509
203,50,0.5002837181091309
204,50,0.49999845027923584
205,50,0.500224769115448
206,50,0.49974772334098816
207,50,0.5000094175338745
208,50,0.49993956089019775
209,50,0.5001869797706604
210,106,0.5000377893447876
211,106,0.5002523064613342
212,106,0.49988847970962524
213,106,0.5000337362289429
214,106,0.4998188614845276
215,106,0.5000637173652649
216,106,0.5001459717750549
217,106,0.5000160336494446
218,106,0.5001828074455261
219,106,0.4999632239341736
220,106,0.4997797906398773
221,48,0.5000028610229492
222,48,0.500173032283783
223,48,0.49996715784072876
224,48,0.50003582239151
225,48,0.5001162886619568
226,48,0.5002955198287964
227,48,0.49978095293045044
228,48,0.5000067353248596
229,48,0.49996286630630493
230,48,0.5000241994857788
231,48,0.5002627372741699
232,492,0.4999399781227112
233,492,0.5003362894058228
234,492,0.4998945891857147
235,492,0.500055193901062
236,492,0.5001699924468994
237,492,0.4999345541000366
238,492,0.49990314245224
239,492,0.5000826716423035
240,492,0.4998367428779602
241,492,0.5000372529029846
242,492,0.5005713701248169
243,2220,0.4999697506427765
244,2220,0.4997071623802185
245,2220,0.5001122355461121
246,2220,0.4997844398021698
247,2220,0.499962717294693
248,2220,0.499803364276886
249,2220,0.5001264214515686
250,2220,0.499700129032135
251,2220,0.5003166794776917
252,2220,0.49997857213020325
253,2220,0.5000135898590088
254,2492,0.4997190833091736
255,2492,0.5000464916229248
256,2492,0.4999944269657135
257,2492,0.5001118183135986
258,2492,0.5000379681587219
259,2492,0.4997433125972748
260,2492,0.4999490976333618
261,2492,0.5002631545066833
262,2492,0.5003944635391235
263,2492,0.4997329115867615
264,2492,0.49993282556533813
265,483,0.5000038146972656
266,483,0.5000982880592346
267,483,0.4998020827770233
268,483,0.49990975856781006
269,483,0.500082790851593
270,483,0.5002168416976929
271,483,0.49992698431015015
272,483,0.4999549090862274
273,483,0.499885618686676
274,483,0.5000913739204407
275,483,0.5002344846725464
276,766,0.49993327260017395
277,766,0.4996601939201355
278,766,0.5002391934394836
279,766,0.49978068470954895
280,766,0.5002602338790894
281,766,0.4999717175960541
282,766,0.5000826716423035
283,766,0.5001326203346252
284,766,0.4999045431613922
285,766,0.5000563859939575
286,766,0.499927282333374
287,2128,0.5000079870223999
288,2128,0.49994713068008423
289,2128,0.5000414252281189
290,2128,0.4998793303966522
291,2128,0.500163197517395
292,2128,0.5001430511474609
293,2128,0.5003253817558289
294,2128,0.5000200867652893
295,2128,0.4999978542327881
296,2128,0.49993637204170227
297,2128,0.5001926422119141
298,3167,0.5000370144844055
299,3167,0.5000354647636414
300,3167,0.5002508759498596
301,3167,0.5002115964889526
302,3167,0.5000205636024475
303,3167,0.49998921155929565
304,3167,0.4999232888221741
305,3167,0.5002143383026123
306,3167,0.500129759311676
307,3167,0.5002522468566895
308,3167,0.5003655552864075
309,474,0.4999353885650635
310,474,0.5000295042991638
311,474,0.4998619556427002
312,474,0.4997638463973999
313,474,0.49983832240104675
314,474,0.4995984137058258
315,474,0.49987876415252686
316,474,0.4999661147594452
317,474,0.4997396171092987
318,474,0.5004271268844604
319,474,0.500005304813385
320,1117,0.5001516938209534
321,1117,0.5000454187393188
322,1117,0.5000766515731812
323,1117,0.500348687171936
324,1117,0.5002382397651672
325,1117,0.49989715218544006
326,1117,0.5000014305114746
327,1117,0.5000795125961304
328,1117,0.5003352165222168
329,1117,0.5001958012580872
330,1117,0.4998709559440613
331,475,0.49953606724739075
332,475,0.4997062385082245
333,475,0.49995505809783936
334,475,0.4999251365661621
335,475,0.49958139657974243
336,475,0.4998044967651367
337,475,0.4997369349002838
338,475,0.49969232082366943
339,475,0.49993664026260376
340,475,0.4999443292617798
341,475,0.5001806616783142
342,78,0.5001750588417053
343,78,0.5004670023918152
344,78,0.4999871253967285
345,78,0.5001702308654785
346,78,0.49950340390205383
347,78,0.5000344514846802
348,78,0.4999801218509674
349,78,0.49965277314186096
350,78,0.4999520480632782
351,78,0.5001323223114014
352,78,0.4999942481517792
353,480,0.5003932118415833
354,480,0.5001118183135986
355,480,0.5001614093780518
356,480,0.4998615086078644
357,480,0.5005163550376892
358,480,0.5003105401992798
359,480,0.5001059174537659
360,480,0.5000884532928467
361,480,0.49992766976356506
362,480,0.49998050928115845
363,480,0.5001541972160339
364,2978,0.5001007914543152
365,2978,0.49999067187309265
366,2978,0.49999165534973145
367,2978,0.49980732798576355
368,2978,0.49954256415367126
369,2978,0.5001219511032104
370,2978,0.4999065697193146
371,2978,0.5000653862953186
372,2978,0.5003600120544434
373,2978,0.5002374649047852
374,2978,0.5000162720680237
375,891,0.5000816583633423
376,891,0.5001744627952576
377,891,0.5002003908157349
378,891,0.49976950883865356
379,891,0.4998924434185028
380,891,0.49996820092201233
381,891,0.5001547932624817
382,891,0.5000460743904114
383,891,0.49983879923820496
384,891,0.5001376271247864
385,891,0.500302255153656
386,1050,0.49989521503448486
387,1050,0.49973803758621216
388,1050,0.5000736117362976
389,1050,0.5002180337905884
390,1050,0.49994978308677673
391,1050,0.49979090690612793
392,1050,0.4998820424079895
393,1050,0.4996510446071625
394,1050,0.5003219842910767
395,1050,0.5000530481338501
396,1050,0.49966198205947876
397,1015,0.4998908042907715
398,1015,0.4999820291996002
399,1015,0.5001134276390076
400,1015,0.49995458126068115
401,1015,0.500066339969635
402,1015,0.49992623925209045
403,1015,0.5001738667488098
404,1015,0.49992525577545166
405,1015,0.5002161860466003
406,1015,0.49991080164909363
407,1015,0.500225305557251
408,154,0.499860554933548
409,154,0.5000470280647278
410,154,0.49981021881103516
411,154,0.5003004670143127
412,154,0.4997786283493042
413,154,0.49989190697669983
414,154,0.49982672929763794
415,154,0.5000369548797607
416,154,0.5001133680343628
417,154,0.49992814660072327
418,154,0.49990588426589966
419,2695,0.5002480745315552
420,2695,0.4997899532318115
421,2695,0.5000907182693481
422,2695,0.5001590251922607
423,2695,0.49976950883865356
424,2695,0.4992826581001282
425,2695,0.4997957944869995
426,2695,0.49988868832588196
427,2695,0.49971285462379456
428,2695,0.4995364248752594
429,2695,0.5001791715621948
430,619,0.4999278783798218
431,619,0.5002740025520325
432,619,0.49970027804374695
433,619,0.5002020597457886
434,619,0.5000185966491699
435,619,0.4999786615371704
436,619,0.5002020001411438
437,619,0.49998438358306885
438,619,0.5002004504203796
439,619,0.4997963011264801
440,619,0.50011146068573
441,1130,0.4998314380645752
442,1130,0.499835342168808
443,1130,0.4994300305843353
444,1130,0.5002621412277222
445,1130,0.4997675120830536
446,1130,0.5001616477966309
447,1130,0.5001444220542908
448,1130,0.4999218285083771
449,1130,0.5001397728919983
450,1130,0.5000632405281067
451,1130,0.4996533691883087
452,3369,0.49998629093170166
453,3369,0.5000109672546387
454,3369,0.4998199939727783
455,3369,0.49982011318206787
456,3369,0.49988991022109985
457,3369,0.5001257658004761
458,3369,0.5004798173904419
459,3369,0.4997866451740265
460,3369,0.5001842379570007
461,3369,0.5001153349876404
462,3369,0.4998517632484436
463,1002,0.49996107816696167
464,1002,0.4999707043170929
465,1002,0.4999604821205139
466,1002,0.500187337398529
467,1002,0.5002123117446899
468,1002,0.4998893439769745
469,1002,0.499815970659256
470,1002,0.5002579689025879
471,1002,0.49986734986305237
472,1002,0.49994948506355286
473,1002,0.5001325011253357
474,2374,0.49978649616241455
475,2374,0.4996650815010071
476,2374,0.5000781416893005
477,2374,0.5000088810920715
478,2374,0.4999399781227112
479,2374,0.5000074505805969
480,2374,0.49988889694213867
481,2374,0.5000878572463989
482,2374,0.49985557794570923
483,2374,0.5000815987586975
484,2374,0.5002214908599854
485,2792,0.5003857016563416
486,2792,0.5002424120903015
487,2792,0.4999675154685974
488,2792,0.5000050067901611
489,2792,0.5003910660743713
490,2792,0.4998646378517151
491,2792,0.5000086426734924
492,2792,0.499787300825119
493,2792,0.49996307492256165
494,2792,0.4997202157974243
495,2792,0.5000166893005371
496,208,0.5001099705696106
497,208,0.5002219676971436
498,208,0.49974340200424194
499,208,0.500053882598877
500,208,0.4998467266559601
501,208,0.5003194212913513
502,208,0.5000674724578857
503,208,0.4997917711734772
504,208,0.5001037120819092
505,208,0.49973228573799133
506,208,0.5001214146614075
507,1513,0.5000964403152466
508,1513,0.4996350109577179
509,1513,0.49989399313926697
510,1513,0.5002328753471375
511,1513,0.4998810291290283
512,1513,0.499742329120636
513,1513,0.5001233220100403
514,1513,0.4999593496322632
515,1513,0.5001860857009888
516,1513,0.49996164441108704
517,1513,0.4996466338634491
518,162,0.5000282526016235
519,162,0.4999271631240845
520,162,0.5000759959220886
521,162,0.4998180866241455
522,162,0.49980905652046204
523,162,0.5000807642936707
524,162,0.5001971125602722
525,162,0.4999476671218872
526,162,0.500135600566864
527,162,0.4998992681503296
528,162,0.4998975098133087
529,136,0.5000170469284058
530,136,0.4998929500579834
531,136,0.500214159488678
532,136,0.4996676743030548
533,136,0.49972957372665405
534,136,0.4998445212841034
535,136,0.49993735551834106
536,136,0.499958336353302
537,136,0.5000738501548767
538,136,0.4994775056838989
539,136,0.4997049868106842
540,69,0.5001243948936462
541,69,0.5000014901161194
542,69,0.5001361966133118
543,69,0.49970996379852295
544,69,0.5000399947166443
545,69,0.49988222122192383
546,69,0.49991080164909363
547,69,0.5000304579734802
548,69,0.500008225440979
549,69,0.49982568621635437
550,69,0.4999062120914459
551,491,0.49979251623153687
552,491,0.4999847114086151
553,491,0.49998965859413147
554,491,0.5002245306968689
555,491,0.5002267956733704
556,491,0.4998064637184143
557,491,0.5000299215316772
558,491,0.49974381923675537
559,491,0.5000659823417664
560,491,0.49990448355674744
561,491,0.49986904859542847
562,111,0.5001397132873535
563,111,0.5001343488693237
564,111,0.49996185302734375
565,111,0.49990496039390564
566,111,0.4998931884765625
567,111,0.49981409311294556
568,111,0.49972787499427795
569,111,0.5000178813934326
570,111,0.49968796968460083
571,111,0.49990445375442505
572,111,0.49996960163116455
573,459,0.5001357197761536
574,459,0.500047504901886
575,459,0.5002379417419434
576,459,0.500016987323761
577,459,0.4999140799045563
578,459,0.5000429153442383
579,459,0.4995511770248413
580,459,0.4999914765357971
581,459,0.4998161792755127
582,459,0.4998636841773987
583,459,0.500266432762146
584,1342,0.4999171495437622
585,1342,0.5001615285873413
586,1342,0.5000545978546143
587,1342,0.5001926422119141
588,1342,0.5002688765525818
589,1342,0.5000495314598083
590,1342,0.5001747608184814
591,1342,0.49983352422714233
592,1342,0.5002757906913757
593,1342,0.49979642033576965
594,1342,0.5001195669174194
595,498,0.4998173415660858
596,498,0.49993205070495605
597,498,0.5000827312469482
598,498,0.49986159801483154
599,498,0.500059962272644
600,498,0.4999594986438751
601,498,0.49993881583213806
602,498,0.5003194212913513
603,498,0.4999752938747406
604,498,0.4997478723526001
605,498,0.49976202845573425
606,2467,0.4999181032180786
607,2467,0.49986785650253296
608,2467,0.5001838207244873
609,2467,0.499772846698761
610,2467,0.5000246167182922
611,2467,0.5003541111946106
612,2467,0.5000712275505066
613,2467,0.4998801350593567
614,2467,0.49982768297195435
615,2467,0.4996594190597534
616,2467,0.5000612139701843
617,2005,0.5000854134559631
618,2005,0.5000368356704712
619,2005,0.49998316168785095
620,2005,0.5002373456954956
621,2005,0.5001665353775024
622,2005,0.500167191028595
623,2005,0.4996452331542969
624,2005,0.4998229146003723
625,2005,0.5001116394996643
626,2005,0.5001114010810852
627,2005,0.5000317096710205
628,947,0.5000869035720825
629,947,0.5001140236854553
630,947,0.49997732043266296
631,947,0.5000448822975159
632,947,0.5002079606056213
633,947,0.5003921985626221
634,947,0.5000187754631042
635,947,0.499969482421875
636,947,0.5000944137573242
637,947,0.4999138116836548
638,947,0.4998156726360321
639,478,0.5000365376472473
640,478,0.4998815059661865
641,478,0.5005375742912292
642,478,0.5001032948493958
643,478,0.4998711347579956
644,478,0.5001122951507568
645,478,0.5003848671913147
646,478,0.4999059736728668
647,478,0.5001844763755798
648,478,0.5000704526901245
649,478,0.5002611875534058
650,670,0.5003451108932495
651,670,0.49990493059158325
652,670,0.500102698802948
653,670,0.5001722574234009
654,670,0.5002747178077698
655,670,0.4996446371078491
656,670,0.5000737309455872
657,670,0.4997695982456207
658,670,0.5001420974731445
659,670,0.49981364607810974
660,670,0.5001078844070435
661,2551,0.49979889392852783
662,2551,0.49962911009788513
663,2551,0.5000232458114624
664,2551,0.5001363158226013
665,2551,0.5004156827926636
666,2551,0.500001847743988
667,2551,0.49987930059432983
668,2551,0.49992844462394714
669,2551,0.5001948475837708
670,2551,0.5000900030136108
671,2551,0.5000672936439514
672,97,0.5004772543907166
673,97,0.4998176395893097
674,97,0.5003849267959595
675,97,0.4999052584171295
676,97,0.49999165534973145
677,97,0.500234067440033
678,97,0.5002536177635193
679,97,0.4997375011444092
680,97,0.5003695487976074
681,97,0.499884694814682
682,97,0.5003003478050232
683,2456,0.49996283650398254
684,2456,0.5000118613243103
685,2456,0.5003538131713867
686,2456,0.5000520348548889
687,2456,0.5000559687614441
688,2456,0.49986889958381653
689,2456,0.5000362992286682
690,2456,0.49991872906684875
691,2456,0.5001147389411926
692,2456,0.5000283122062683
693,2456,0.500002384185791
694,61,0.49995991587638855
695,61,0.5000601410865784
696,61,0.5002906322479248
697,61,0.5000901818275452
698,61,0.5000214576721191
699,61,0.4999629557132721
700,61,0.50020432472229
701,61,0.5001413822174072
702,61,0.5004829168319702
703,61,0.49998927116394043
704,61,0.5000649690628052
705,464,0.5000355839729309
706,464,0.5000841617584229
707,464,0.5000223517417908
708,464,0.5004917979240417
709,464,0.49995097517967224
710,464,0.4996410608291626
711,464,0.5000032186508179
712,464,0.49972787499427795
713,464,0.5000603199005127
714,464,0.4998340904712677
715,464,0.5002515316009521
716,456,0.500086784362793
717,456,0.5001392364501953
718,456,0.49989163875579834
719,456,0.5001336932182312
720,456,0.5001497864723206
721,456,0.5001720786094666
722,456,0.5003005266189575
723,456,0.4999238848686218
724,456,0.4999200105667114
725,456,0.5002675652503967
726,456,0.4999719262123108
727,114,0.5001161098480225
728,114,0.4999779164791107
729,114,0.5000029802322388
730,114,0.5002641081809998
731,114,0.4998614192008972
732,114,0.5000143051147461
733,114,0.4997100830078125
734,114,0.5000885725021362
735,114,0.5000205039978027
736,114,0.49981769919395447
737,114,0.5000297427177429
738,799,0.4997687339782715
739,799,0.5001188516616821
740,799,0.4999646246433258
741,799,0.5003643035888672
742,799,0.49984851479530334
743,799,0.5000537633895874
744,799,0.499847412109375
745,799,0.4998685419559479
746,799,0.5001491904258728
747,799,0.4998955726623535
748,799,0.500001847743988
749,1416,0.4998486638069153
750,1416,0.5002194046974182
751,1416,0.4998636245727539
752,1416,0.4999426603317261
753,1416,0.4997478723526001
754,1416,0.500268816947937
755,1416,0.50001060962677
756,1416,0.4999798536300659
757,1416,0.5001985430717468
758,1416,0.5001541972160339
759,1416,0.5001769065856934
760,440,0.49997076392173767
761,440,0.5000636577606201
762,440,0.5000478625297546
763,440,0.4999890625476837
764,440,0.500078558921814
765,440,0.5000150799751282
766,440,0.4996150732040405
767,440,0.4999438226222992
768,440,0.4999504089355469
769,440,0.5000125169754028
770,440,0.500108003616333
771,2034,0.4999386668205261
772,2034,0.49979260563850403
773,2034,0.49968624114990234
774,2034,0.4996512532234192
775,2034,0.4999843239784241
776,2034,0.5001046061515808
777,2034,0.4996544122695923
778,2034,0.49998757243156433
779,2034,0.4999924898147583
780,2034,0.4998892843723297
781,2034,0.4999042749404907
782,439,0.4998132586479187
783,439,0.49998167157173157
784,439,0.5000229477882385
785,439,0.5002205967903137
786,439,0.49978721141815186
787,439,0.4999980330467224
788,439,0.4998991787433624
789,439,0.4999140501022339
790,439,0.5002758502960205
791,439,0.5000974535942078
792,439,0.49999353289604187
793,473,0.5001168251037598
794,473,0.4999089241027832
795,473,0.5001382827758789
796,473,0.5000158548355103
797,473,0.5000697374343872
798,473,0.4998934864997864
799,473,0.500085711479187
800,473,0.5005020499229431
801,473,0.5000723600387573
802,473,0.5000063180923462
803,473,0.5001168251037598
804,3139,0.49977609515190125
805,3139,0.5000671148300171
806,3139,0.500004768371582
807,3139,0.4997982382774353
808,3139,0.50004643201828
809,3139,0.4999798536300659
810,3139,0.4998758137226105
811,3139,0.49990779161453247
812,3139,0.5001548528671265
813,3139,0.4999271035194397
814,3139,0.49998775124549866
815,3007,0.5000903606414795
816,3007,0.5000540018081665
817,3007,0.5000805258750916
818,3007,0.5000024437904358
819,3007,0.49997350573539734
820,3007,0.4997335374355316
821,3007,0.4997542202472687
822,3007,0.5000264644622803
823,3007,0.49985450506210327
824,3007,0.5002596378326416
825,3007,0.4997216463088989
826,2690,0.4998376667499542
827,2690,0.500194251537323
828,2690,0.4999452531337738
829,2690,0.49982669949531555
830,2690,0.49979889392852783
831,2690,0.5001729130744934
832,2690,0.5003356337547302
833,2690,0.4999520480632782
834,2690,0.5000572800636292
835,2690,0.499784916639328
836,2690,0.4999712407588959
837,71,0.4999183714389801
838,71,0.4998619854450226
839,71,0.5000370144844055
840,71,0.4999389052391052
841,71,0.49986809492111206
842,71,0.5001600384712219
843,71,0.5000663995742798
844,71,0.4998416006565094
845,71,0.4999764859676361
846,71,0.5000876188278198
847,71,0.49999475479125977
848,85,0.5002198815345764
849,85,0.5000942349433899
850,85,0.5001725554466248
851,85,0.5000872611999512
852,85,0.4999030530452728
853,85,0.5000044703483582
854,85,0.5001394152641296
855,85,0.49992457032203674
856,85,0.5001921057701111
857,85,0.49989253282546997
858,85,0.5000554919242859
859,591,0.5001837611198425
860,591,0.5002502202987671
861,591,0.4996967017650604
862,591,0.49979090690612793
863,591,0.49988994002342224
864,591,0.5000925660133362
865,591,0.4997795522212982
866,591,0.5002719759941101
867,591,0.5002771019935608
868,591,0.5000744462013245
869,591,0.5001350045204163
870,2187,0.49997514486312866
871,2187,0.4999074935913086
872,2187,0.4999042749404907
873,2187,0.4999404549598694
874,2187,0.5001363754272461
875,2187,0.5002864003181458
876,2187,0.49987414479255676
877,2187,0.499935120344162
878,2187,0.5000452399253845
879,2187,0.49974939227104187
880,2187,0.4997805058956146
881,2418,0.5001227855682373
882,2418,0.4999157190322876
883,2418,0.5001991987228394
884,2418,0.5000094771385193
885,2418,0.5000690817832947
886,2418,0.4993818700313568
887,2418,0.49997198581695557
888,2418,0.49984732270240784
889,2418,0.49973753094673157
890,2418,0.5004307627677917
891,2418,0.49981239438056946
892,694,0.49977052211761475
893,694,0.49987557530403137
894,694,0.499961256980896
895,694,0.5002050995826721
896,694,0.5000789761543274
897,694,0.4998567998409271
898,694,0.4998209774494171
899,694,0.5001267790794373
900,694,0.5001643896102905
901,694,0.5001526474952698
902,694,0.4998517334461212
903,884,0.49984967708587646
904,884,0.5000964403152466
905,884,0.500089704990387
906,884,0.4994988739490509
907,884,0.4999459683895111
908,884,0.49969786405563354
909,884,0.4999120235443115
910,884,0.5000203251838684
911,884,0.5000037550926208
912,884,0.49997615814208984
913,884,0.49989381432533264
914,471,0.5003656148910522
915,471,0.500117838382721
916,471,0.5002384185791016
917,471,0.49996301531791687
918,471,0.500016450881958
919,471,0.4998937249183655
920,471,0.5001214742660522
921,471,0.5001278519630432
922,471,0.5000847578048706
923,471,0.4998970031738281
924,471,0.4999101459980011
925,1037,0.5000873804092407
926,1037,0.5001370310783386
927,1037,0.5000467300415039
928,1037,0.5
929,1037,0.49985450506210327
930,1037,0.49997010827064514
931,1037,0.4999118447303772
932,1037,0.5000201463699341
933,1037,0.49974381923675537
934,1037,0.49992406368255615
935,1037,0.5001574754714966
936,512,0.5000486373901367
937,512,0.5000635981559753
938,512,0.49995672702789307
939,512,0.49960318207740784
940,512,0.5000027418136597
941,512,0.5000385642051697
942,512,0.4998481273651123
943,512,0.4999462366104126
944,512,0.49988028407096863
945,512,0.5004918575286865
946,512,0.4999617636203766
947,307,0.49987363815307617
948,307,0.4997311532497406
949,307,0.49958372116088867
950,307,0.49990060925483704
951,307,0.49996548891067505
952,307,0.5001298785209656
953,307,0.4999379515647888
954,307,0.4998885691165924
955,307,0.4996894299983978
956,307,0.5002053380012512
957,307,0.4999929964542389
958,91,0.4997948408126831
959,91,0.5000801682472229
960,91,0.49990570545196533
961,91,0.5000725984573364
962,91,0.500045895576477
963,91,0.5003005266189575
964,91,0.5000000596046448
965,91,0.5001797676086426
966,91,0.4997512400150299
967,91,0.5001574158668518
968,91,0.500141978263855
969,718,0.49989044666290283
970,718,0.5001239776611328
971,718,0.49998021125793457
972,718,0.49996495246887207
973,718,0.5001304745674133
974,718,0.499941885471344
975,718,0.4998309016227722
976,718,0.49999484419822693
977,718,0.5001242756843567
978,718,0.4997847378253937
979,718,0.49978819489479065
980,108,0.5002002120018005
981,108,0.49994295835494995
982,108,0.49964073300361633
983,108,0.5001466870307922
984,108,0.5000214576721191
985,108,0.4999023973941803
986,108,0.49995484948158264
987,108,0.5000090599060059
988,108,0.5000836849212646
989,108,0.4997338354587555
990,108,0.4999711513519287
991,177,0.4998273253440857
992,177,0.49989378452301025
993,177,0.5001860857009888
994,177,0.4998319745063782
995,177,0.4997164309024811
996,177,0.49990835785865784
997,177,0.5000455379486084
998,177,0.4999275505542755
999,177,0.4998544156551361
1000,177,0.5001559257507324
1001,177,0.4999152719974518
1002,49,0.5005908012390137
1003,49,0.49965035915374756
1004,49,0.499840646982193
1005,49,0.5000865459442139
1006,49,0.5000370740890503
1007,49,0.5001384019851685
1008,49,0.4999130666255951
1009,49,0.500023603439331
1010,49,0.4996941387653351
1011,49,0.5003701448440552
1012,49,0.5001230835914612
1013,98,0.5001015067100525
1014,98,0.4998265504837036
1015,98,0.5002243518829346
1016,98,0.5000333189964294
1017,98,0.5003331899642944
1018,98,0.4998883008956909
1019,98,0.5000017285346985
1020,98,0.4999324381351471
1021,98,0.49964648485183716
1022,98,0.49996352195739746
1023,98,0.49991244077682495
1024,67,0.4999178349971771
1025,67,0.5002314448356628
1026,67,0.5001667737960815
1027,67,0.5000791549682617
1028,67,0.5001767873764038
1029,67,0.49986833333969116
1030,67,0.4993547797203064
1031,67,0.4999113380908966
1032,67,0.49979084730148315
1033,67,0.500084638595581
1034,67,0.4998628497123718
1035,1205,0.4997614324092865
1036,1205,0.4999520480632782
1037,1205,0.5001431107521057
1038,1205,0.5000203847885132
1039,1205,0.5000170469284058
1040,1205,0.500053882598877
1041,1205,0.4998166561126709
1042,1205,0.4998379349708557
1043,1205,0.49983179569244385
1044,1205,0.5001452565193176
1045,1205,0.4998525083065033
1046,38,0.5000961422920227
1047,38,0.5000341534614563
